date,mean
1950-12-31,13.15374974041149
1951-12-31,13.339707426206806
1952-12-31,13.267407319473183
1953-12-31,13.34858197375833
1954-12-31,12.980186622654488
1955-12-31,13.046778108182506
1956-12-31,12.998236928121415
1957-12-31,12.965915309162002
1958-12-31,12.990560146662766
1959-12-31,12.939569051982705
1960-12-31,13.118762164149429
1961-12-31,13.147328264668209
1962-12-31,13.100322650230117
1963-12-31,13.10239778980275
1964-12-31,12.516733554400373
1965-12-31,12.504823031490819
1966-12-31,12.71545159724985
1967-12-31,13.234576877860274
1968-12-31,12.671526544527765
1969-12-31,12.708654369097966
1970-12-31,12.719397048303238
1971-12-31,12.993616443293146
1972-12-31,13.054015580434669
1973-12-31,13.005563475925495
1974-12-31,12.870835658482164
1975-12-31,13.011245251759492
1976-12-31,12.921107985977722
1977-12-31,13.069964066099224
1978-12-31,13.070009820568607
1979-12-31,13.235947815857156
1980-12-31,13.44934758929082
1981-12-31,13.428327463128895
1982-12-31,12.968229779805245
1983-12-31,12.789893063858164
1984-12-31,13.155437022995109
1985-12-31,13.246294536951416
1986-12-31,13.273254243237345
1987-12-31,13.17069513031028
1988-12-31,13.237269418375483
1989-12-31,13.434241399497536
1990-12-31,13.293257494464257
1991-12-31,13.58273917420272
1992-12-31,12.782985240768546
1993-12-31,13.236974460629202
1994-12-31,13.772114076259808
1995-12-31,13.242729968365257
1996-12-31,13.309456142770005
1997-12-31,13.466458430479983
1998-12-31,13.80848903469379
1999-12-31,13.577606420149953
2000-12-31,13.789639065435047
2001-12-31,13.4286008313522
2002-12-31,13.859570786288906
2003-12-31,13.920134753521507
2004-12-31,13.939688259643926
2005-12-31,14.353831725999717
