,mean,std,date
0,3.720101202101957,4.512069758498765,2006-01-01
1,4.6474809919085045,5.480706607597034,2006-01-02
2,3.8163245791480884,4.333482459577352,2006-01-03
3,3.858903866722493,4.880176143806768,2006-01-04
4,3.2294439406622253,4.5727602914996375,2006-01-05
5,2.3195841471354393,4.92301153359638,2006-01-06
6,2.3868841262091003,4.537999270359166,2006-01-07
7,2.8711835588727905,5.057635269293709,2006-01-08
8,3.09650791713172,4.710257847457995,2006-01-09
9,2.617476399739606,6.012712241413774,2006-01-10
10,1.628576078869071,5.808576105270544,2006-01-11
11,0.5205583844866298,6.484219153304368,2006-01-12
12,1.8103881835937732,6.1977424770993075,2006-01-13
13,3.0372427804129694,5.585778543626244,2006-01-14
14,2.33762148902532,6.28687654530646,2006-01-15
15,2.8808983212425825,6.138790988848351,2006-01-16
16,2.5750613257998745,5.945239939867331,2006-01-17
17,1.0819917224702609,5.1160839580472635,2006-01-18
18,2.3572878882998745,4.658715219495984,2006-01-19
19,2.3732878185454096,5.622633702027874,2006-01-20
20,1.6605454217820175,7.110416625774473,2006-01-21
21,2.196673874627999,6.594506680871772,2006-01-22
22,4.432528250558059,6.536683316005814,2006-01-23
23,5.932205636160737,5.652028553713204,2006-01-24
24,6.389969308035737,6.223451256338321,2006-01-25
25,7.057359677269368,6.785183842899541,2006-01-26
26,4.058977108909993,6.764292828270023,2006-01-27
27,1.6557919456845471,6.146317021195178,2006-01-28
28,3.497154308500767,6.133817153682287,2006-01-29
29,3.897998337518624,6.9748840251156325,2006-01-30
30,3.7754920596168384,6.473987914718941,2006-01-31
31,4.44427170526416,5.551521339126897,2006-02-01
32,3.180910818917434,6.607384735948989,2006-02-02
33,2.713143194289457,5.481608617097788,2006-02-03
34,1.493368675595261,5.709387516484591,2006-02-04
35,1.6004737490699632,5.192291976967665,2006-02-05
36,3.67473318917413,4.742834134044807,2006-02-06
37,5.293445114862375,5.4237665188228155,2006-02-07
38,5.54172305152532,6.216072874448008,2006-02-08
39,5.09685959588916,7.293072954174998,2006-02-09
40,3.1711975097656486,7.487604969613592,2006-02-10
41,2.994239153180826,6.9300968292568035,2006-02-11
42,4.9288327171689215,5.771647804479964,2006-02-12
43,5.566126941499279,6.617154451045323,2006-02-13
44,6.8195085797991295,5.800703060848882,2006-02-14
45,6.44286789667041,5.450581852665571,2006-02-15
46,6.455650402250766,6.199107785631033,2006-02-16
47,7.4530636742001715,5.417605999489908,2006-02-17
48,7.172098504929338,4.908540068976173,2006-02-18
49,5.870414806547642,6.287078665008304,2006-02-19
50,5.438272821335588,7.0369022582063145,2006-02-20
